
央视频道,#genre#
Duck Dynasty,https://amg00276-amg00276c2-rakuten-uk-3449.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4•2『线路1』
Duck Dynasty,https://aegis-cloudfront-1.tubi.video/ae3cd8ce-3c41-452b-92a0-78fdb3c5b855/playlist.m3u8$LR•IPV4•2『线路2』
Feel Good Drama,https://jmp2.uk/plu-65775af3b3801200084a3aa4.m3u8$LR•IPV4
Fox Life,http://stream.mcquack.net/129/index.m3u8$LR•IPV4
MTV Are you the One?,https://jmp2.uk/plu-5f6108d8cc331900075e98e4.m3u8$LR•IPV4
MTV Com o Ex,https://jmp2.uk/plu-61a528267e1b8b0007357920.m3u8$LR•IPV4
NCIS: Det bedste med Gibbs,https://jmp2.uk/plu-6901d952ec12c3c759fdc7cd.m3u8$LR•IPV4
NCIS: Det bedste med Tony & Ziva,https://jmp2.uk/plu-68921b2f4fa995eff24df6c8.m3u8$LR•IPV4
NCIS: Los Angeles,https://jmp2.uk/plu-66fbf4d3d7de140008d41f5b.m3u8$LR•IPV4•2『线路1』
NCIS: Los Angeles,https://jmp2.uk/plu-66a106c8a79dea0008aa5ef3.m3u8$LR•IPV4•2『线路2』
Nickelodeon iCarly,https://jmp2.uk/plu-620ff46e0a576e0007dc2f89.m3u8$LR•IPV4•2『线路1』
Nickelodeon iCarly,https://jmp2.uk/plu-620ff0a01f9e8700076c6f9d.m3u8$LR•IPV4•2『线路2』
Pluto TV Dramas Coreanos Teen,https://jmp2.uk/plu-6661d5424b10960008599fa3.m3u8$LR•IPV4
Pluto TV Horror-Serien,https://jmp2.uk/plu-67ff7d9c7fc25e0e72451bc9.m3u8$LR•IPV4
Pluto TV Investiga,https://jmp2.uk/plu-5dcde27ffae9520009c0c75a.m3u8$LR•IPV4•2『线路1』
Pluto TV Investiga,https://jmp2.uk/plu-5f32cf37c9ff2b00082adbc8.m3u8$LR•IPV4•2『线路2』
Pluto TV Sci-fi Series,https://jmp2.uk/plu-619247c34a270700077c8415.m3u8$LR•IPV4
Pluto TV Serie Crime,https://jmp2.uk/plu-608aa777b907770007e5d05d.m3u8$LR•IPV4
Pluto TV Series criminales,https://jmp2.uk/plu-65cf6ab58145cb0008129ca8.m3u8$LR•IPV4
Pluto TV Series de Acción,https://jmp2.uk/plu-6479ff1c17f5e10008ad2797.m3u8$LR•IPV4
Pluto TV Series de Comedia,https://jmp2.uk/plu-655f626d57fe4a00085c7c3e.m3u8$LR•IPV4
Pluto TV Series de Crimen,https://jmp2.uk/plu-655f62ff954b020008c91ec6.m3u8$LR•IPV4
Pluto TV Series de Drama,https://jmp2.uk/plu-655f636d954b020008c93299.m3u8$LR•IPV4
Pluto TV Series de Otros Continentes,https://jmp2.uk/plu-6806d570c178637410ae4962.m3u8$LR•IPV4
Pluto TV Series de Sci-Fi,https://jmp2.uk/plu-65662f8a2c46f300088a84cc.m3u8$LR•IPV4
Pluto TV Series Latinas,https://jmp2.uk/plu-5dd837642c6e9300098ad484.m3u8$LR•IPV4
Pluto TV Series Sci-Fi,https://jmp2.uk/plu-65ddec1ef7f0af0008be4b65.m3u8$LR•IPV4
Pluto TV Western Serien,https://jmp2.uk/plu-682453215c646751955e1204.m3u8$LR•IPV4
Storage Wars by A&E,https://jmp2.uk/plu-6887aaf4e3703b7d42b71a1e.m3u8$LR•IPV4
The L Word – Wenn Frauen lieben,https://jmp2.uk/plu-68d2759a59fd82da3226492d.m3u8$LR•IPV4
TVE Star HD,https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/star_main_1080.m3u8$LR•IPV4
电影丧尸片,http://live.metshop.top/huya/21059578?cdn=alicdn$LR•IPV4
电影八点档,http://live.metshop.top/huya/880261?cdn=alicdn$LR•IPV4
电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn$LR•IPV4
电影周星星,http://live.metshop.top/huya/11336587?cdn=alicdn$LR•IPV4
电影喜剧专场,http://live.metshop.top/huya/11602044?cdn=alicdn$LR•IPV4
电影嫣然影厅,http://live.metshop.top/huya/11601977?cdn=alicdn$LR•IPV4
电影战争片,http://live.metshop.top/huya/21059574?cdn=alicdn$LR•IPV4
电影搞笑喜剧,http://live.metshop.top/huya/11342423?cdn=alicdn$LR•IPV4
电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn$LR•IPV4
电影犯罪片,http://live.metshop.top/huya/11352974?cdn=alicdn$LR•IPV4
电影蜘蛛侠,http://live.metshop.top/huya/21059599?cdn=alicdn$LR•IPV4
电影谍战,http://live.metshop.top/huya/21059585?cdn=alicdn$LR•IPV4
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn$LR•IPV4
电影高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn$LR•IPV4

电视剧🔁,#genre#
奇幻片,https://huyazhibo.de5.net/?id=26355847$LR•IPV4
悬疑片,https://huyazhibo.de5.net/?id=21059530$LR•IPV4
三国,https://live.ottiptv.cc/huya/11602081$LR•IPV4•5『线路1』
三国,https://live.ottiptv.cc/huya/11352944$LR•IPV4•5『线路2』
三国,https://goodiptv.club/douyu/5908256$LR•IPV4•5『线路3』
三国,https://qiheyi.pages.dev/douyu/160504$LR•IPV4•5『线路4』
三国,http://live.nctv.top/douyu1.php?id=6122419$LR•IPV4•5『线路5』
陈翔六点半,https://huyazhibo.de5.net/?id=11274154$LR•IPV4

优质个源,#genre#
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8$LR•IPV4
地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8$LR•IPV4
纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8$LR•IPV4•25『线路1』
纪录,https://rt-doc.rttv.com/dvr/rtdru/rtdru1080.m3u8$LR•IPV4•25『线路2』
纪录,https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8$LR•IPV4•25『线路3』
纪录,http://119.233.255.62:1234/609006487$LR•IPV4•25『线路4』
纪录,http://120.48.113.49:6006/609006487$LR•IPV4•25『线路5』
纪录,https://live.chinacert.cftest5.cn/cnmg/live/609006487$LR•IPV4•25『线路6』
纪录,http://42.234.218.26:7788/609006487$LR•IPV4•25『线路7』
纪录,http://122.227.204.50:1905/609006487$LR•IPV4•25『线路8』
纪录,http://222.134.19.49:8090/609006487$LR•IPV4•25『线路9』
纪录,http://124.221.146.169:7001/609006487$LR•IPV4•25『线路10』
纪录,http://121.29.157.193:7788/609006487$LR•IPV4•25『线路11』
纪录,http://www.ikerobot.com:1234/609006487$LR•IPV4•25『线路12』
纪录,http://14.118.89.10:7788/609006487$LR•IPV4•25『线路13』
纪录,http://222.213.105.65:7788/609006487$LR•IPV4•25『线路14』
纪录,http://27.18.216.122:55555/609006487$LR•IPV4•25『线路15』
纪录,http://fn.gcl.de5.net:5908/gsh950428/609006487$LR•IPV4•25『线路16』
纪录,http://47.119.24.76:59093/609006487$LR•IPV4•25『线路17』
纪录,http://45.78.61.93:1234/609006487$LR•IPV4•25『线路18』
纪录,http://113.98.11.46:3000/609006487$LR•IPV4•25『线路19』
纪录,https://ali-xwl.cztv.com/live/channel121080Plxw.m3u8$LR•IPV4•25『线路20』
纪录,http://lsfb.avap.jilintv.cn/zqvk7vpj/channel/da805d8d77a24db8aaa62328eb6d874e/index.m3u8$LR•IPV4•25『线路21』
纪录,https://jmp2.uk/plu-6400f731d200410008f9b339.m3u8$LR•IPV4•25『线路22』
纪录,https://svs.itworkscdn.net/asharqdiscoverylive/asharqd.smil/playlist_dvr.m3u8$LR•IPV4•25『线路23』
纪录,http://23.237.104.106:8080/USA_MTV_LIVE/index.m3u8$LR•IPV4•25『线路24』
纪录,https://i.mjh.nz/.r/sky-hgtv.m3u8$LR•IPV4•25『线路25』

儿童专享,#genre#
3ABN Kids,https://3abn.bozztv.com/3abn2/Kids_live/smil:Kids_live.smil/playlist.m3u8$LR•IPV4
Japanim TV,https://foxkidstv.be:3369/stream/play.m3u8$LR•IPV4
Kuriakos Kids,https://w2.manasat.com/kkids/smil:kkids.smil/playlist.m3u8$LR•IPV4
儿童,http://scgctvshow.sctv.com/hdlive/sctv7/index.m3u8$LR•IPV4•11『线路1』
儿童,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:cbeebies_hd/iptv_hd_abr_v1.mpd$LR•IPV4•11『线路2』
儿童,http://193.46.58.239:8080/CbeebiesHD/index.m3u8$LR•IPV4•11『线路3』
儿童,https://amg02757-amg02757c3-rakuten-de-6135.playouts.now.amagi.tv/playlist/amg02757-loolookids-llkdefast-rakutende/playlist.m3u8$LR•IPV4•11『线路4』
儿童,https://jmp2.uk/plu-6452c77ed3fdde00080eb3a8.m3u8$LR•IPV4•11『线路5』
儿童,http://45.190.28.50/BOX_KIDS_HD/index.m3u8$LR•IPV4•11『线路6』
儿童,https://streaming.radiohub.hr/RadioHub_WEB_streaming/BHWUC27pGZ/3.m3u8$LR•IPV4•11『线路7』
儿童,http://origin5.mediacdn.ru/live/kidstv/index.m3u8$LR•IPV4•11『线路8』
儿童,https://jmp2.uk/plu-60fb01a24795a6000762fe83.m3u8$LR•IPV4•11『线路9』
儿童,https://627bb251f23c7.streamlock.net:444/ExtremaKids/ExtremaKids/playlist.m3u8$LR•IPV4•11『线路10』
儿童,https://amg02159-kcglobal-amg02159c1-samsung-in-521.playouts.now.amagi.tv/playlist/amg02159-kcglobal-animax-samsungin/playlist.m3u8$LR•IPV4•11『线路11』

定制台☕️,#genre#
贝爷,http://epg.112114.xyz/douyu/252802$LR•IPV4
黄金华剧台,https://cdn.qd.je/163189/hjhjt$LR•IPV4
TiTV,https://streamipcfapp.akamaized.net/live/_definst_/live_720/key_b1500.m3u8$LR•IPV4

定制P3P☕️,#genre#
Star Movies,http://znty.dyndns.org:5010/hls/foxm.m3u8$LR•IPV4•4『线路1』
Star Movies,http://92.36.202.5:10001/play/a01o$LR•IPV4•4『线路2』
Star Movies,http://149.71.34.166:8000/play/a01f/index.m3u8$LR•IPV4•4『线路3』
Star Movies,http://149.71.34.166:8000/play/a01g/index.m3u8$LR•IPV4•4『线路4』
Super Kids,https://jmp2.uk/plu-652557d93fd33c000802f995.m3u8$LR•IPV4
龙祥时代,https://cdn.qd.je/163189/lxsd$LR•IPV4
Z,http://s1.media-planet.sk/live/novezamky/BratuMarian.m3u8$LR•IPV4•10『线路1』
Z,https://jmp2.uk/plu-68e8fd7c3ede4398bc69af93.m3u8$LR•IPV4•10『线路2』
Z,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883103$LR•IPV4•10『线路3』
Z,https://jmp2.uk/plu-652d0b756208700008d758ad.m3u8$LR•IPV4•10『线路4』
Z,https://stream.ztv.zp.ua/hls/live.m3u8$LR•IPV4•10『线路5』
Z,https://jmp2.uk/plu-66b3af48d2d50d00083d6936.m3u8$LR•IPV4•10『线路6』
Z,https://d1hz1p2gea2zy4.cloudfront.net/live/rmgtv/RMG-TRENDSZFR-LIVE/index.m3u8$LR•IPV4•10『线路7』
Z,https://d1hz1p2gea2zy4.cloudfront.net/live/rmgtv/RMG-TRENDSZNL-LIVE/index.m3u8$LR•IPV4•10『线路8』
Z,https://qiheyi.pages.dev/huya/126379$LR•IPV4•10『线路9』
Z,http://zbbf2.ahbztv.com/live/418.m3u8$LR•IPV4•10『线路10』
HITS,https://89514e758f814907be6d14bbc0aa66b7.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-800-UK-SONYONEACTIONHITS-LG_UK/playlist.m3u8$LR•IPV4•25『线路1』
HITS,https://9f8e2ffcd87f4c469be7194e48f84874.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-802-UK-SONYONECOMEDYHITS-LG_UK/playlist.m3u8$LR•IPV4•25『线路2』
HITS,https://webtvstream.bhtelecom.ba/filmbox_premium.m3u8$LR•IPV4•25『线路3』
HITS,http://88.212.15.19/live/test_film_boxpremium_hd_hevc/playlist.m3u8$LR•IPV4•25『线路4』
HITS,http://88.212.15.19/live/fb_premium_hungary/index.m3u8$LR•IPV4•25『线路5』
HITS,https://nosignal1.antenaplay.ro/hls/fb-hits-sd/index.m3u8$LR•IPV4•25『线路6』
HITS,https://5098a8b860504a3690fd2e7c0a18d68f.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-817-FR-SONYONEHITSACTION-LG_FR/playlist.m3u8$LR•IPV4•25『线路7』
HITS,https://7aa9671895264ec9a384dfed1b992171.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-818-FR-SONYONEHITSCOMDIE-LG_FR/playlist.m3u8$LR•IPV4•25『线路8』
HITS,https://stream.ads.ottera.tv/playlist.m3u8?network_id=1058$LR•IPV4•25『线路9』
HITS,https://lotus.stingray.com/manifest/ose-144ads-montreal/samsungtvplus/master.m3u8$LR•IPV4•25『线路10』
HITS,https://lotus.stingray.com/manifest/ose-214ads-montreal/samsungtvplus/master.m3u8$LR•IPV4•25『线路11』
HITS,https://lotus.stingray.com/manifest/ose-455ads-montreal/samsungtvplus/master.m3u8$LR•IPV4•25『线路12』
HITS,https://lotus.stingray.com/manifest/ose-237ads-montreal/samsungtvplus/master.m3u8$LR•IPV4•25『线路13』
HITS,https://d2tuyivcrvbj81.cloudfront.net/XITE_Christian_Hits.m3u8$LR•IPV4•25『线路14』
HITS,http://stream.mcquack.net/320/index.m3u8$LR•IPV4•25『线路15』
HITS,http://cm.hostlagarto.com:8081/hits360tv/hits360HD.myStream/playlist.m3u8$LR•IPV4•25『线路16』
HITS,http://88.212.15.19/live/mb_hits/index.m3u8$LR•IPV4•25『线路17』
HITS,https://test.946985.filegear-sg.me/proxy/a23981548880f405$LR•IPV4•25『线路18』
HITS,https://stream.ottlive.co.in/punjabihits/index.m3u8$LR•IPV4•25『线路19』
HITS,https://d39g1vxj2ef6in.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/master.m3u8?ads.xumo_channelId=88883053$LR•IPV4•25『线路20』
HITS,https://d39g1vxj2ef6in.cloudfront.net/v1/manifest/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-rakuten-stitched/54947915-6504-4548-aaef-eabd451f8607/1.m3u8$LR•IPV4•25『线路21』
HITS,https://lotus.stingray.com/manifest/ose-155ads-montreal/samsungtvplus/master.m3u8$LR•IPV4•25『线路22』
HITS,https://vglivessai.akamaized.net/sg/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/e11b0319-52e8-4190-ab03-3931cc68eac9/index.m3u8$LR•IPV4•25『线路23』
HITS,https://d726x48n2pd5h.cloudfront.net/XITE_Hits.m3u8$LR•IPV4•25『线路24』
HITS,https://d726x48n2pd5h.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-skxr1pazhltvp/XITE_Hits.m3u8$LR•IPV4•25『线路25』
公视,https://cdn12.178.indevs.in/163189/gsxj$LR•IPV4•2『线路1』
公视,https://cdn.qd.je/163189/gsxj$LR•IPV4•2『线路2』
纬来戏剧,https://cdn.qd.je/163189/wlxj$LR•IPV4
Trace Sport,https://lightning-tracesport-samsungau.amagi.tv/playlist.m3u8$LR•IPV4•3『线路1』
Trace Sport,https://stream8.cinerama.uz/1274/tracks-v1a1/mono.m3u8$LR•IPV4•3『线路2』
Trace Sport,https://channels.trace.plus/Traceprod/TRACE_SPORT_STARS_sd/index.m3u8$LR•IPV4•3『线路3』
Cinemax,https://streamer.metronethn.com/Cinemax/index.m3u8$LR•IPV4
Mezzo Live,http://stream.mcquack.net/276/index.m3u8$LR•IPV4
Global Trekker,http://nmk.ioapk.com:5050/4gtv-live112/index.m3u8$LR•IPV4
SMART,https://amg16109-shgliving-amg16109c1-klowdtv-us-2235.playouts.now.amagi.tv/playlist/amg16109-shglivingnetwork-smarthealthygreenliving-klowdtvus/playlist.m3u8$LR•IPV4•2『线路1』
SMART,https://brightstar-sls-pull-secure.akamaized.net/brightstarsls/stream.m3u8$LR•IPV4•2『线路2』
CMUSIC,https://cdn.qd.je/163189/cmusic$LR•IPV4

英语频道,#genre#
Red Bull TV,https://3ea22335.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWdiX1JlZEJ1bGxUVl9ITFM/playlist.m3u8$LR•IPV4•7『线路1』
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8$LR•IPV4•7『线路2』
Red Bull TV,https://db34cc6127ac459db55cab5f97cd66b9.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-680-WORBAUENFAST-WHALETVPLUS/680/whaletvplus/hls/master/playlist.m3u8$LR•IPV4•7『线路3』
Red Bull TV,https://d03ae6b5c6724c24867e97a3dc04934a.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-1026-WORBBRPTFAST-WHALETVPLUS/1026/hls/master/playlist.m3u8$LR•IPV4•7『线路4』
Red Bull TV,https://46cfeb23c7f74853bba7a256655a3119.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-582-WORBDACHDEFAST-WHALETVPLUS/582/whaletvplus/hls/master/playlist.m3u8$LR•IPV4•7『线路5』
Red Bull TV,https://886bd3fbc782459f8de7555d32d7e9ce.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-957-WORBLATAMESFAST-WHALETVPLUS/957/whaletvplus/hls/master/playlist.m3u8$LR•IPV4•7『线路6』
Red Bull TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8$LR•IPV4•7『线路7』

4K(Auto),#genre#
4K-2,http://r.jdshipin.com/Lqdwf$LR•IPV4

明星,#genre#
周星星,http://1.14.124.206:35455/huya/11336587$LR•IPV4•2『线路1』
周星星,http://8.155.43.98:35455/huya/11336587$LR•IPV4•2『线路2』
周星驰,https://live.metshop.top/huya/11342412$LR•IPV4•2『线路1』
周星驰,https://huyazhibo.de5.net/?id=11336587$LR•IPV4•2『线路2』
李连杰,https://live.metshop.top/huya/11342390$LR•IPV4•4『线路1』
李连杰,http://1.14.124.206:35455/huya/11342390$LR•IPV4•4『线路2』
李连杰,http://8.155.43.98:35455/huya/11342390$LR•IPV4•4『线路3』
李连杰,https://huyazhibo.de5.net/?id=11342390$LR•IPV4•4『线路4』
洪金宝,http://1.14.124.206:35455/huya/11279251$LR•IPV4•3『线路1』
洪金宝,http://8.155.43.98:35455/huya/11279251$LR•IPV4•3『线路2』
洪金宝,https://huyazhibo.de5.net/?id=11279251$LR•IPV4•3『线路3』
梁家辉,http://1.14.124.206:35455/huya/11342429$LR•IPV4•3『线路1』
梁家辉,http://8.155.43.98:35455/huya/11342429$LR•IPV4•3『线路2』
梁家辉,https://huyazhibo.de5.net/?id=11342429$LR•IPV4•3『线路3』
刘德华,https://live.metshop.top/huya/11342424$LR•IPV4•7『线路1』
刘德华,http://epg.112114.xyz/douyu/2516864$LR•IPV4•7『线路2』
刘德华,http://1.14.124.206:35455/huya/11342424$LR•IPV4•7『线路3』
刘德华,http://8.155.43.98:35455/huya/11342424$LR•IPV4•7『线路4』
刘德华,https://k0ub7yffy10yfz.djvod.ndcimgs.com/upic/2023/07/25/08/BMjAyMzA3MjUwODU3MzRfMzYxMjUyNDA3MV8xMDg4MTUzNTczMzFfMF8z_b_Bf67605afd92859a39e607f504f43c9f7.mp4$LR•IPV4•7『线路5』
刘德华,https://huyazhibo.de5.net/?id=11342424$LR•IPV4•7『线路6』
刘德华,https://tymov2.a.kwimgs.com/upic/2025/10/20/11/BMjAyNTEwMjAxMTQyNDFfNDQzMTI2Mjg0XzE3Nzg1NDI4MDg4NF8yXzM=_b_B986f50911251468679643173540572e9.mp4$LR•IPV4•7『线路7』
星爷,http://1.14.124.206:35455/huya/11342412$LR•IPV4•2『线路1』
星爷,http://8.155.43.98:35455/huya/11342412$LR•IPV4•2『线路2』
成龙,https://live.metshop.top/huya/11342386$LR•IPV4•5『线路1』
成龙,http://1.14.124.206:35455/huya/11342386$LR•IPV4•5『线路2』
成龙,http://8.155.43.98:35455/huya/11342386$LR•IPV4•5『线路3』
成龙,https://huyazhibo.de5.net/?id=11342386$LR•IPV4•5『线路4』
成龙,https://huyazhibo.de5.net/?id=11352946$LR•IPV4•5『线路5』
王晶,https://live.metshop.top/huya/11602058$LR•IPV4•4『线路1』
王晶,http://1.14.124.206:35455/huya/11602058$LR•IPV4•4『线路2』
王晶,http://8.155.43.98:35455/huya/11602058$LR•IPV4•4『线路3』
王晶,https://huyazhibo.de5.net/?id=11602058$LR•IPV4•4『线路4』
黄渤,https://live.metshop.top/huya/11352876$LR•IPV4•4『线路1』
黄渤,http://1.14.124.206:35455/huya/11352876$LR•IPV4•4『线路2』
黄渤,http://8.155.43.98:35455/huya/11352876$LR•IPV4•4『线路3』
黄渤,https://huyazhibo.de5.net/?id=11352876$LR•IPV4•4『线路4』
林正英,https://live.metshop.top/huya/11342421$LR•IPV4•3『线路1』
林正英,http://epg.112114.xyz/douyu/218859$LR•IPV4•3『线路2』
林正英,https://huyazhibo.de5.net/?id=11342421$LR•IPV4•3『线路3』
甄子丹,https://live.metshop.top/huya/11352935$LR•IPV4

主题片,#genre#
灾难片,https://huyazhibo.de5.net/?id=23728647$LR•IPV4
谍战片,https://huyazhibo.de5.net/?id=26355810$LR•IPV4
战争片,https://huyazhibo.de5.net/?id=21059618$LR•IPV4

国际台,#genre#
VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8$LR•IPV4

纪录片,#genre#
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8$LR•IPV4
BBC Earth,https://aegis-cloudfront-1.tubi.video/bb1fc6ad-9948-42ea-aaf3-20acfcdeecac/playlist.m3u8$LR•IPV4•6『线路1』
BBC Earth,https://amg00793-amg00793c6-xumo-us-2669.playouts.now.amagi.tv/BBCStudios-BBCEarthA-hls/playlist.m3u8$LR•IPV4•6『线路2』
BBC Earth,http://88.212.15.29/live/test_bbc_eartch_hevc/playlist.m3u8$LR•IPV4•6『线路3』
BBC Earth,http://88.212.15.19/live/bbce_hun/index.m3u8$LR•IPV4•6『线路4』
BBC Earth,https://iron1.jarvisx1.cfd/ert/usergenrx8ofzq1kr.m3u8$LR•IPV4•6『线路5』
BBC Earth,https://nord.ayakkabiparti.lol/bbc/index.m3u8$LR•IPV4•6『线路6』
CGTN纪录,https://english-livebkali.cgtn.com/live/doccgtn_0.m3u8$LR•IPV4•2『线路1』
CGTN纪录,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227084/index.m3u8$LR•IPV4•2『线路2』
BBC Food,https://d1e9r0b71zfwk7.cloudfront.net/playlist.m3u8$LR•IPV4
Tastemade en Espanol,https://tastemadees16us-xumo.amagi.tv/playlist.m3u8$LR•IPV4
Tastemade Travel,https://d6ef3usc6d9cl.cloudfront.net/Tastemade_Travel.m3u8$LR•IPV4
Al Jazeera Documentary,https://live-hls-apps-ajd-fa.getaj.net/AJD/index.m3u8$LR•IPV4
CGTN Documentary,https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8$LR•IPV4
CNA Originals,https://amg01082-cna-amg01082c1-rlaxx-us-11304.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4
Documentary+ International,https://1d153317c8db4250b3789601274e2402.mediatailor.us-west-2.amazonaws.com/v1/master/ba62fe743df0fe93366eba3a257d792884136c7f/LINEAR-887-DOCUMENTARYINTERNATIONAL-DOCUMENTARYPLUS/mt/documentaryplus/887/hls/master/playlist.m3u8$LR•IPV4
Love The Planet DE,https://amg01821-amg01821c12-rlaxx-gb-10461.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4
Love The Planet ES,https://amg01821-lovetv-amg01821c9-rlaxx-gb-10458.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4
Love The Planet IT,https://amg01821-amg01821c11-rlaxx-gb-10459.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4
National Geographic HD,http://149.71.34.166:8002/play/a013/index.m3u8$LR•IPV4•3『线路1』
National Geographic HD,http://46.32.176.50/NationalGeographicHD/index.m3u8$LR•IPV4•3『线路2』
National Geographic HD,http://198.58.104.90:8989/natgeo/index.m3u8$LR•IPV4•3『线路3』
National Geographic Latin America,http://15.204.246.24:8080/NatGeoHD/index.m3u8$LR•IPV4
National Geographic Wild,http://213.91.179.28:8000/play/a0cu$LR•IPV4•9『线路1』
National Geographic Wild,http://88.212.15.29/live/test_ngw/playlist.m3u8$LR•IPV4•9『线路2』
National Geographic Wild,http://88.212.15.19/live/ngw_hun/index.m3u8$LR•IPV4•9『线路3』
National Geographic Wild,https://flash1.bogulus1.cfd/wild/usergenr9qsi5gt.m3u8$LR•IPV4•9『线路4』
National Geographic Wild,http://hls127.freeott.top:8080/Nat_Geo_Wild_SD/video.m3u8$LR•IPV4•9『线路5』
National Geographic Wild,https://saran-live.ercdn.net/natgeowild/index.m3u8$LR•IPV4•9『线路6』
National Geographic Wild,http://46.32.176.50/natgeowild/index.m3u8$LR•IPV4•9『线路7』
National Geographic Wild,http://149.71.34.166:8002/play/a012/index.m3u8$LR•IPV4•9『线路8』
National Geographic Wild,http://198.58.104.90:8989/natgeowild/index.m3u8$LR•IPV4•9『线路9』
NatureTime Finland,https://bamusa-naturetime-emea-eng-rakuten.amagi.tv/playlist.m3u8$LR•IPV4
Sky Nature,https://tvsen6.aynaott.com/skynature/index.m3u8$LR•IPV4
Terra Mater WILD English,https://amg01775-amg01775c1-amgplt0343.playout.now3.amagi.tv/playlist/amg01775-amg01775c1-amgplt0343/playlist.m3u8$LR•IPV4
海洋,https://livepull-tcyzb.sztv.com.cn/live/YSZ_YSHC.m3u8$LR•IPV4•2『线路1』
海洋,https://cfss.cc/api/kg/7232105.mp4$LR•IPV4•2『线路2』

春晚,#genre#
春晚2025,https://res.cctvnews.cctv.com/video/3005/record/cctv/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8$LR•IPV4•2『线路1』
春晚2025,https://play.modujx11.com/20250129/w9lu17BW/index.m3u8$LR•IPV4•2『线路2』
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8$LR•IPV4
春晚2023,https://cdn14.yzzy-online.com/20230121/4281_fdd23fb8/index.m3u8$LR•IPV4

MTV,#genre#
DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5254856460919464679_hlsb.m3u8$LR•IPV4•4『线路1』
DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020119572067546_hlsb.m3u8$LR•IPV4•4『线路2』
DJ舞曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5259923016524978973_hlsb.m3u8$LR•IPV4•4『线路3』
DJ舞曲,http://xjj1.716888.xyz/fenlei/djxjj/dj1.php$LR•IPV4•4『线路4』

一起看,#genre#
武林萌主唐小姐,https://qiheyi.pages.dev/huya/11336726$LR•IPV4
